"If non-standard port (e.g. POP3: 995/110, IMAP: 993/143)","如使用非标端口 (如. POP3: 995/110, IMAP: 993/143)",
Use SSL for Outgoing,使用SSL发送邮件,
Append Emails to Sent Folder,添加邮件到已发送,
"Link for About Us Page is """"/about""""","关于我们网址链接是 """"/about""""",
Footer Logo,页脚标志,
Hide Login,隐藏登录按钮,
Brand is what appears on the top-left of the toolbar. If it is an image, make sure it has a transparent background and use the <img /> tag. Keep size as 200px x 30px,
Call To Action,行动召唤,
Call To Action URL,行动召唤网址,
You can try changing the filters of your report.,可尝试变更报表过滤条件,
You can't create accounting entries in the closed accounting period {0},不能在已关闭期间{0}创建会计凭证,
You cannot create a dashboard chart from single DocTypes,不能为单记录单据类型创建统计图表,
Workflow Status,工作流状态,
You are not allowed to export {} doctype,未被授权导出单据类型{},
{0} shared a document {1} {2} with you,{0}分享了单据{1} {2}给你,
{0} should not be same as {1},{0}应该与{1}相同,
{0}: Other permission rules may also apply,{0}:其它权限也可能适用,
{0}: Fieldname cannot be one of {1},"{0} 字段名不能是{1},{0}之一",
{0} {1}: Submitted Record cannot be deleted. You must {2} Cancel {3} it first.,{0} {1}: 已提交单据不可被删除. 应 {2} 先取消 {3}.,
{0} years ago,{0}年前,
{0} are mandatory fields,{0}是必填字段,
{0} are required,需要{0},
{0} assigned a new task {1} {2} to you,{0}分派了新任务 {1} {2} 给你,
{0} Retain Sample is based on batch, please check Has Batch No to retain sample of item,
Quality Inspection is required for Item {0},物料 {0} 需要质检,
Row #{0}: Invalid Local Fieldname,第{0}行: 无效本地字段名,
Row #{0}: Please set Mapping or Default Value for the field {1} since its a dependency field,第{0}行:请为依赖字段 {1} 设置默认值或映射关联,
Row #{0}: Please set remote value filters for the field {1} to fetch the unique remote dependency document,第{0}行:请为字段 {1} 设置远端值过滤以抓取远端唯一依赖单据,
Row #{}: Selling rate for item {} is lower than its {}. Selling rate should be atleast {},第{0}行: 物料 {} 的销售价须低于其 {}，销售价到少应为 {},
Row {0}: Loan Security {1} added multiple times,第{0}行: 抵押 {1} 被添加了多次,
Row {0}: The item {1}, quantity must be positive number,
Row {0}: {1} is required in the expenses table to book an expense claim.,第{0}行:费用表中的{1} 必填,
Row {1}: Quantity ({0}) cannot be a fraction. To allow this, disable '{2}' in UOM {3}.,
Search Source Text,搜索关键字,
"<h4>Standard Terms and Conditions Example</h4>

<pre>Delivery Terms for Order number {{ name }}

-Order Date : {{ transaction_date }} 
-Expected Delivery Date : {{ delivery_date }}
</pre>

<h4>How to get fieldnames</h4>

<p>The fieldnames you can use in your email template are the fields in the document from which you are sending the email. You can find out the fields of any documents via Setup &gt; Customize Form View and selecting the document type (e.g. Sales Invoice)</p>

<h4>Templating</h4>

<p>Templates are compiled using the Jinja Templating Langauge. To learn more about Jinja, <a class=""strong"" href=""http://jinja.pocoo.org/docs/dev/templates/"">read this documentation.</a></p>","<h4>标准贸易条款和条件范例</h4>

<pre> 订单 {{ name } 交货条款}

-订单日期 : {{ transaction_date }} 
-预计交货日期 : {{ delivery_date }}
</pre>

<h4>如何获取字段名</h4>

<p>模板中可供引用的字段来自于对应的业务单据. 可以 定制表单 里找到相关单据(如销售发票)的所有可用字段</p>

<h4>模板</h4>

<p>模板使用Jinja模板语言. 欲学习了解 Jinja, <a class=""strong"" href=""http://jinja.pocoo.org/docs/dev/templates/"">请阅读此文档</a></p>",
"<h3>Custom CSS Help</h3>

<p>Notes:</p>

<ol>
<li>All field groups (label + value) are set attributes <code>data-fieldtype</code> and <code>data-fieldname</code></li>
<li>All values are given class <code>value</code></li>
<li>All Section Breaks are given class <code>section-break</code></li>
<li>All Column Breaks are given class <code>column-break</code></li>
</ol>

<h4>Examples</h4>

<p>1. Left align integers</p>

<pre><code>[data-fieldtype=""Int""] .value { text-left: left; }</code></pre>

<p>1. Add border to sections except the last section</p>

<pre><code>.section-break { padding: 30px 0px; border-bottom: 1px solid #eee; }
.section-break:last-child { padding-bottom: 0px; border-bottom: 0px;  }</code></pre>
","<h3>自定义样式 CSS 帮助</h3>

<p>备注:</p>

<ol>
<li>所有字段组 (标签 + 值) 都带属性值 <code>data-fieldtype</code> 和 <code>data-fieldname</code></li>
<li>所有值有类class属性 <code>value</code></li>
<li>所有节有类型class属性 <code>section-break</code></li>
<li>所有栏有类claa属性<code>column-break</code></li>
</ol>

<h4>范例</h4>

<p>1. 整数字段左对齐</p>

<pre><code>[data-fieldtype=""Int""] .value { text-left: left; }</code></pre>

<p>1. 除最后一节外，所有节加边框</p>

<pre><code>.section-break { padding: 30px 0px; border-bottom: 1px solid #eee; }
.section-break:last-child { padding-bottom: 0px; border-bottom: 0px;  }</code></pre>
",
"<h3>Print Format Help</h3>
<hr>
<h4>Introduction</h4>
<p>Print itemsFormats are rendered on the server side using the Jinja Templating Language. All forms have access to the <code>doc</code> object which contains information about the document that is being formatted. You can also access common utilities via the <code>frappe</code> module.</p>
<p>For styling, the Boostrap CSS framework is provided and you can enjoy the full range of classes.</p>
<hr>
<h4>References</h4>
<ol>
	<li><a href=""http://jinja.pocoo.org/docs/templates/"" target=""_blank"">Jinja Tempalting Language: Reference</a></li>
	<li><a href=""http://getbootstrap.com"" target=""_blank"">Bootstrap CSS Framework</a></li>
</ol>
<hr>
<h4>Example</h4>
<pre><code>&lt;h3&gt;{{ doc.select_print_heading or ""Invoice"" }}&lt;/h3&gt;
&lt;div class=""row""&gt;
	&lt;div class=""col-md-3 text-right""&gt;Customer Name&lt;/div&gt;
	&lt;div class=""col-md-9""&gt;{{ doc.customer_name }}&lt;/div&gt;
&lt;/div&gt;
&lt;div class=""row""&gt;
	&lt;div class=""col-md-3 text-right""&gt;Date&lt;/div&gt;
	&lt;div class=""col-md-9""&gt;{{ doc.get_formatted(""invoice_date"") }}&lt;/div&gt;
&lt;/div&gt;
&lt;table class=""table table-bordered""&gt;
	&lt;tbody&gt;
		&lt;tr&gt;
			&lt;th&gt;Sr&lt;/th&gt;
			&lt;th&gt;Item Name&lt;/th&gt;
			&lt;th&gt;Description&lt;/th&gt;
			&lt;th class=""text-right""&gt;Qty&lt;/th&gt;
			&lt;th class=""text-right""&gt;Rate&lt;/th&gt;
			&lt;th class=""text-right""&gt;Amount&lt;/th&gt;
		&lt;/tr&gt;
		{%- for row in doc.items -%}
		&lt;tr&gt;
			&lt;td style=""width: 3%;""&gt;{{ row.idx }}&lt;/td&gt;
			&lt;td style=""width: 20%;""&gt;
				{{ row.item_name }}
				{% if row.item_code != row.item_name -%}
				&lt;br&gt;Item Code: {{ row.item_code}}
				{%- endif %}
			&lt;/td&gt;
			&lt;td style=""width: 37%;""&gt;
				&lt;div style=""border: 0px;""&gt;{{ row.description }}&lt;/div&gt;&lt;/td&gt;
			&lt;td style=""width: 10%; text-align: right;""&gt;{{ row.qty }} {{ row.uom or row.stock_uom }}&lt;/td&gt;
			&lt;td style=""width: 15%; text-align: right;""&gt;{{
				row.get_formatted(""rate"", doc) }}&lt;/td&gt;
			&lt;td style=""width: 15%; text-align: right;""&gt;{{
				row.get_formatted(""amount"", doc) }}&lt;/td&gt;
		&lt;/tr&gt;
		{%- endfor -%}
	&lt;/tbody&gt;
&lt;/table&gt;</code></pre>
<hr>
<h4>Common Functions</h4>
<table class=""table table-bordered"">
	<tbody>
		<tr>
			<td style=""width: 30%;""><code>doc.get_formatted(""[fieldname]"", [parent_doc])</code></td>
			<td>Get document value formatted as Date, Currency etc. Pass parent <code>doc</code> for curreny type fields.</td>
		</tr>
		<tr>
			<td style=""width: 30%;""><code>frappe.db.get_value(""[doctype]"", ""[name]"", ""fieldname"")</code></td>
			<td>Get value from another document.</td>
		</tr>
	</tbody>
</table>
","<h3>打印格式帮助</h3>
<hr>
<h4>介绍</h4>
<p>打印格式技术上基于服务器端的Jinja模板. 可访问单据对象 <code>doc</code> 其中包括了需格式化输出的所有字段. 还可通过 <code>frappe</code> 模块调用一些通用函数.</p>
<p>样式表基于Boostrap样式表，可使用其自带的各种类class</p>
<hr>
<h4>参考</h4>
<ol>
	<li><a href=""http://jinja.pocoo.org/docs/templates/"" target=""_blank"">Jinja 模板语言: 参考</a></li>
	<li><a href=""http://getbootstrap.com"" target=""_blank"">Bootstrap 样式</a></li>
</ol>
<hr>
<h4>范例</h4>
<pre><code>&lt;h3&gt;{{ doc.select_print_heading or ""发票"" }}&lt;/h3&gt;
&lt;div class=""row""&gt;
	&lt;div class=""col-md-3 text-right""&gt;客户&lt;/div&gt;
	&lt;div class=""col-md-9""&gt;{{ doc.customer_name }}&lt;/div&gt;
&lt;/div&gt;
&lt;div class=""row""&gt;
	&lt;div class=""col-md-3 text-right""&gt;Date&lt;/div&gt;
	&lt;div class=""col-md-9""&gt;{{ doc.get_formatted(""invoice_date"") }}&lt;/div&gt;
&lt;/div&gt;
&lt;table class=""table table-bordered""&gt;
	&lt;tbody&gt;
		&lt;tr&gt;
			&lt;th&gt;序号&lt;/th&gt;
			&lt;th&gt;物料&lt;/th&gt;
			&lt;th&gt;描述&lt;/th&gt;
			&lt;th class=""text-right""&gt;数量&lt;/th&gt;
			&lt;th class=""text-right""&gt;单价&lt;/th&gt;
			&lt;th class=""text-right""&gt;金额&lt;/th&gt;
		&lt;/tr&gt;
		{%- for row in doc.items -%}
		&lt;tr&gt;
			&lt;td style=""width: 3%;""&gt;{{ row.idx }}&lt;/td&gt;
			&lt;td style=""width: 20%;""&gt;
				{{ row.item_name }}
				{% if row.item_code != row.item_name -%}
				&lt;br&gt;Item Code: {{ row.item_code}}
				{%- endif %}
			&lt;/td&gt;
			&lt;td style=""width: 37%;""&gt;
				&lt;div style=""border: 0px;""&gt;{{ row.description }}&lt;/div&gt;&lt;/td&gt;
			&lt;td style=""width: 10%; text-align: right;""&gt;{{ row.qty }} {{ row.uom or row.stock_uom }}&lt;/td&gt;
			&lt;td style=""width: 15%; text-align: right;""&gt;{{
				row.get_formatted(""rate"", doc) }}&lt;/td&gt;
			&lt;td style=""width: 15%; text-align: right;""&gt;{{
				row.get_formatted(""amount"", doc) }}&lt;/td&gt;
		&lt;/tr&gt;
		{%- endfor -%}
	&lt;/tbody&gt;
&lt;/table&gt;</code></pre>
<hr>
<h4>Common Functions</h4>
<table class=""table table-bordered"">
	<tbody>
		<tr>
			<td style=""width: 30%;""><code>doc.get_formatted(""[fieldname]"", [parent_doc])</code></td>
			<td>将单据字段内容格式化为日期，货币等，将主单据 <code>doc</code> 货币字段作为参数.</td>
		</tr>
		<tr>
			<td style=""width: 30%;""><code>frappe.db.get_value(""[doctype]"", ""[name]"", ""fieldname"")</code></td>
			<td>从另一个单据获取资料</td>
		</tr>
	</tbody>
</table>
",
Read Time,阅读时间,
Disable Comments,禁止评论,
Comments on this blog post will be disabled if checked.,如勾选，将禁止对博客文章进行评论,
Meta Description,元数据描述,
Meta Image,元数据图片,
Total Views,总访问量,
Unique Views,总访问人次,
Create Contacts from Incoming Emails,基于收到的邮件创建联系人,
"Track if your email has been opened by the recipient.
<br>
Note: If you're sending to multiple recipients, even if 1 recipient reads the email, it'll be considered ""Opened""","追踪收件人是否打开邮件.
<br>
注: 如发给多人,其中一个打开邮件都会被标记为""打开过"" ",
Inter Company Order,关联公司订单,
See on Website,在门户网站查看,
since last month,自上个月,
since yesterday,自昨天,
since last week,自上周,
since last year,自去年,
This card will be available to all Users if this is set,如勾选，所有用户均可查看此数字卡,
Show percentage difference according to this time interval,根据此频率显示百分比差异,
Stats,统计信息,
Stats Time Interval,频率,
Filters Section,过滤条件,
Please create adjustment Journal Entry for amount {0},请创建金额为{0}的调账日记账凭证,
Total Early Exits,总早退,
Total Incoming Bills,总采购发票,
Total Incoming Payment,总收款 ,
Total Outgoing Payment,总付款,
Updated Successfully,更新成功,
Updating {0} of {1}, {2},
Upload failed,上传失败,
Uploaded successfully,上传成功,
Uploading {0} of {1},上传中 {0} / {1},
Please select Loan Type for company {0},请先选择借款类型,
"Set Default Options for all charts on this Dashboard (Ex: ""colors"": [""#d1d8dd"", ""#ff5858""])","设置此数据面板图表的默认选项，例如：颜色：[""#d1d8dd"", ""#ff5858""]",
Card,卡片,
Walk In,主动上门,
Cold Calling,陌生电话,
Show Percentage Stats,显示统计百分比,
Row #{0}: Selling rate for item {1} is lower than its {2}. Selling rate should be atleast {3},第 {0} 行: 物料 {1} 的售价低于其 {2}， 售价至少应该是 {3},
Desk Card,桌面数字卡,
Desk Chart,桌面统计图表,
Desk Shortcut,桌面快速访问,
Disable Signup for your site,你的站点禁止注册,
Created {0} records successfully.,成功创建了 {0} 笔记录,
Could not save customization,不能保存配置,
Couldn't Load Desk,无法加载桌面,
If the item is transacting as a Zero Valuation Rate item in this entry, please enable 'Allow Zero Valuation Rate' in the {0} Item table.,
Last Stock Transaction for item {0} was on {1}.,物料 {0} 最后库存异动日期 {1},
Row {0}: The item {1}, quantity must be positive number,
For an item {0}, quantity must be positive number,
Valuation Rate for the Item {0}, is required to do accounting entries for {1} {2}.,
Value for field {0} is too long in {1}. Length should be lesser than {2} characters,{1} 中的字段 {0} 值太长，长度应该小于 {2},
Value must be one of {0},值必须是 {0} 之一,
Value to Validate,待验证的值,
Value {0} missing for {1}, {1} 不包括值 {{0},
Child Table,子表,
Couldn't save, please check the data you have entered,
Finished Date,完成日期,
"If this option is configured 'Yes', ERPNext will prevent you from creating a Purchase Invoice or Receipt without creating a Purchase Order first. This configuration can be overridden for a particular supplier by enabling the 'Allow Purchase Invoice Creation Without Purchase Order' checkbox in supplier master.,此设置可防止未创建采购订单的情况下创建采购入库或采购发票，可在供应商基础资料中覆盖此设置
If this option is configured 'Yes'", ERPNext will prevent you from creating a Purchase Invoice without creating a Purchase Receipt first. This configuration can be overridden for a particular supplier by enabling the 'Allow Purchase Invoice Creation Without Purchase Receipt' checkbox in supplier master.,
Full Width,全宽,
Dynamic Template,动态模板,
Add Custom Tags,添加自定义标签,
Title Case,首字母大写,
This cannot be undone,不可撤销,
hub,集市(Hub)网站,
Dismiss,跳过,
Onboarding Step,初始化步骤,
Module Onboarding,模块初始化,
Onboarding Step Map,初始化步骤对照表,
Onboarding Permission,初始化权限,
Let's Set Up the Human Resource Module.,设置人力资源模块,
"Employee, Leaves, and more.",员人，休假及更多,
Is Complete,已完成,
Is Skipped,已跳过,
Set up your Warehouse,设置仓库,
Create a Supplier,新建供应商,
Payroll Settings,薪资设置,
Create Payroll Period,新增薪资期间,
Create a Quotation,新增报价,
Introduction to Selling,销售模块介绍,
Create a Customer,新增客户,
Configure Selling Settings.,设置销售模块,
Create your first Sales Order,新建第一个销售订单,
Create Salary Slip,新增工资条,
Assign Salary Structure,分派薪资结构,
Create Salary Structure,新增薪资结构,
Create Salary Component,新增薪资构成,
Create Income Tax Slab,新建累进税率表,
Create and Send Quotation,新增和发送报价,
Learn about Web Pages,学习网页知识,
Add Blog Category,新增博客类别,
Introduction to Website,网站介绍,
Explore Manufacturing Settings,生产模块设置,
Introduction to Stock Entry,物料移动介绍,
Create Leave Type,新增休假类型,
HR Settings,人力资源设置,
Create a Purchase Receipt,新增采购入库,
Create a Work Order,新增工单,
Create a BOM (Bill of Material),新增BOM,
Create a Finished Good,新增成品,
Create a Operation,新增工序,
Create a Workstation / Machine,新增工作中心/机器,
Create a Warehouse,新增仓库,
Create Raw Materials,新增原材料,
Create a Material Request,新增物料需求,
Explore Stock Settings,设置库存模块,
Create a Stock Entry,新增一笔物料移动,
Create Your First Purchase Invoice ,新增第一张采购发票,
Configure Account Settings,设置会计模块,
Create Your First Sales Invoice ,新增第一张销售发票,
Review Chart Of Accounts,检查科目表,
Lets create a Tax Template for Sales ,新增销售税费模板,
Create Opportunity,新增商机,
Introduction to CRM,客户关系功能介绍,
Create Holiday List,新增假期,
Create Designation,新增职位,
Create Department,新增部门,
Create Leave Application,新增休假申请,
Create Leave Allocation,新增休假分配,
Create your first Purchase Order,新增第一张采购订单,
Configure Buying Settings.,设置采购模块,
Create a Product,新增一个产品,
Introduction to Buying,采购功能介绍,
Introduction to Assets,固定资产功能介绍,
Create an Asset,新增一个固定资产,
Create an Asset Category,新增一个固定资产类型,
Purchase an Asset Item,采购固定资产,
Create a Fixed Asset Item,新增固定资产物料,
Enable Website Tracking,激活网站追踪,
Create Blogger,新增博主,
Let's Set Up the Stock Module.,开始设置库存模块,
Let's Set Up Your Website.,开始设置网站模块,
Let's Set Up the Healthcare Module.,开始设置医疗模块,
Let's Set Up the Payroll Module.,开始设置薪资模块,
Let's Set Up Your Accounts and Taxes.,开始设置会计模块,
Let's Set Up the Assets Module.,开始设置固定资产模块,
Let's Set Up the Human Resource Module. ,开始设置人力资源模块,
Let's Set Up Your CRM.,开始设置客户关系模块,
Let's Set Up the Selling Module.,开始设置销售模块,
Let's Set Up the Buying Module.,开始设置采购模块,
Let's Set Up the Manufacturing Module.,开始设置生产模块,
Sales Invoice has been submitted successfully,已成功提交销售发票,
Delivery Note has been submitted successfully,已成功提交销售出库,
Sales Order has been submitted successfully,已成功提交销售订单,
Quotation has been submitted successfully,已成功提交报价,
Purchase Invoice has been submitted successfully,已成功提交采购发票,
Purchase Receipt has been submitted successfully,已成功提采购入库,
First Success Message,首次成功消息,
Data Import Legacy,数据导入(旧版),
Number Card Link,数字卡链接,
Dynamic Filters Section,动态过滤条件,
Extends,扩展,
Annual Sales,年度销售,
Active Customers,活跃客户,
In,包括,
Not In,不包括,
Like,含关键字,
Not Like,不含关键字,
Dismiss,忽略,
Skip,跳过,
Only If Creator,仅限单据创建者,
Average,平均值,
Minimum,最小值,
Maximum,最大值,
Create Card,创建数字卡,
Card Label,数字卡标题,
Delivery Note Required for Sales Invoice Creation,新销售发票必须关联销售出库,
Sales Order Required for Sales Invoice & Delivery Note Creation,新销售发票和销售出库必须关联销售订单,
If this checkbox is checked, paid amount will be splitted and allocated as per the amounts in payment schedule against each payment term,
Please select X and Y fields,请选择X和Y轴字段,
Taxation,税,
Compensations,报酬,
Income Tax Deductions,个税抵扣,
Salary Payments Based On Payment Mode,基于付款方式付薪,
Salary Payments via ECS,基于电子清算服务付薪,
If this is unchecked direct GL Entries will be created to book Deferred Revenue/Expense,如不勾选，递延收入或费用会直接记入总账,
"If ""Months"" is selected then fixed amount will be booked as deferred revenue or expense for each month irrespective of number of days in a month. Will be prorated if deferred revenue or expense is not booked for an entire month.",如选择月，不管每个月有多少天，都是固定金额，如不足月，则按应计天数占比计算,
{} Open,{} 待处理,
{} To Bill,{} 待开发票,
{} Vacant,{} 空缺,
{}  To Receive,{} 待入库,
{} Published,{} 已发布,
{}  Available,{} 可用,
{} Available,{} 可用,
{} Assigned,{} 已分派,
{} Active,{} 有效,
{} Pending,{} 待处理,
{}  To Deliver,{} 待出货,
"Products, Purchases, Analysis, and more.",产品，采购，分析及更多,
"Products, Sales, Analysis, and more.",产品，销售，分析及更多,
"Salary, Compensation, and more.",薪资，补偿及更多,
Let's Set Up the Payroll Module. ,开始设置薪资模块,
"Inventory, Warehouses, Analysis, and more.",库存，仓库，分析及更多,
"Lead, Opportunity, Customer, and more.",线索，商机，客户及更多,
"Assets, Depreciations, Repairs, and more.",固定资产，折旧，维修及更多,
"Accounts, Invoices, Taxation, and more.",科目，发票，税及更多,
"Blogs, Website View Tracking, and more.",博客，网站访问追踪及更多,
not like,不含关键字,
In,包括,
in,包括,
Not In,不包括,
not nn,不包括,
This Week,本周,
This Month,本月,
This Quarter,本季,
This Year,本年,
Last Year,去年,
Invalid Option,错误选项,
Option {0} for field {1} is not a child table,为字段{1}设置的选项{0}未被定义为是子表,
Select Fields To Insert,选择字段,
Successfully imported {0},成功导入了{0},
Successfully updated {0} records.,成功导入了{0}笔资料,
"Successfully imported {0} records out of {1}. Click on Export Errored Rows, fix the errors and import again.",从{1}笔资料中成功导入了{0}笔，请点击出错的资料行，修正错误数据，重新点导入,
"Successfully imported {0} record out of {1}. Click on Export Errored Rows, fix the errors and import again.",从{1}笔资料中成功导入了{0}笔，请点击出错的资料行，修正错误数据，重新点导入,
Import File Errors and Warnings,导入文件错误与警告信息,
The following values do not exist for {}: {},下列值不存在：{}: {},
Report Error,出错提示,
Selected Serial Numbers,已选序列号,
Subcontracting,委外,
Order Status,订单状态,
Scripting,脚本,
Models,模型,
Elements,元素,
No Results found,无数据,
Experimental,实验中,
Click here to post bugs and suggestions,点这里提交问题或建议,
Financial Year Begins On,财年开始日,
Standard with Numbers,带编号标准科目表,
Select your Region,选择区域,
The First User: You,第一个用户:你,
Email Address (Will be your login ID),邮件地址，也是登录账号,
Complete Setup,完成设置,
No Upcoming Events,无未处理事项,
There are no upcoming events for you.,你没有待处理事项,
No activities to show,无可显示记录,
Monthly Rank,月度排名,
Add Shortcut,添加快捷方式,
Link To,链接至,
Items to Order and Receive,待采购与收货物料,
No Letter Head,无信头,
Select Letter Head,选择信头,
Create a new {0},新建{0},
Hide Saved,隐藏已保存过滤,
View List,查看列表,
Rebuild Tree,重新生成树形结构,
Customization Saved Successfully,定制已成功保存,
Is Template,是模板,
Advanced Search,高级搜索,
Share {0} with,分享给{0},
Customize Child Table,定制子表,
No Items Found,无数据,
Filters applied for {0},过滤条件：{0},
Permanently Submit {0}?,正式提交{0}?,
Confirm,确认,
Qty in Stock UOM,数量(库存单位),
Shortcuts,快捷方式,
Apply Putaway Rule,应用上架规则,
Received Qty in Stock UOM,收到数量(库存单位),
Accepted Qty in Stock UOM,接受数量(库存单位),
Purchase Receipt has been submitted successfully,采购入库已成功提交,
Purchase Invoice has been submitted successfully,采购发票已成功提交,
Selected Serial No,已选择序列号,
Minimum Value,最小值,
Maximum Value,最大值,
Formula Based Criteria,条件公式,
Numeric,数值,
Acceptance Criteria Formula,允收条件公式,
Acceptance Criteria Value,允收条件值,
Here are the options to proceed:,选择以下方式继续,
You have unseen {0},待查看{0},
Recent Transactions,最近交易,
Click to add email / phone,点击添加邮箱/电话,
No items in cart,物料车为空,
Search by itemcode, serial number or barcode,
Click here to post bugs and suggestions,点击这里提交问题与建议,
Experimental,实验中功能,
Review Chart of Accounts,审核科目表,
Watch Video,观看视频,
Introduction to Buying,采购功能介绍,
Introduction to Selling,销售功能介绍,
Set up your Warehouse,设置仓库,
Introduction to CRM,客户关系功能介绍,
"Products, Raw Materials, BOM, Work Order, and more.",产品，原材料，BOM，工单及更多,
Manual Inspection,手工设置状态,
Set the status manually.,手工设置状态,
Applied on each reading.,适用于每个读数,
Numeric Inspection,检验数值,
Reading Value,读数,
Missing Filters Required,请维护过滤条件,
Following Report Filters have missing values:,缺少以下报表过滤条件,
Send System Notification,发送系统通知,
"If enabled, the notification will show up in the notifications dropdown on the top right corner of the navigation bar.",如勾选，通知将出现在导航区右上角的通知清单里,
Add your message here,在此添加通知内容,
Disable Serial No And Batch Selector,禁用序列号与批号选择,
Control Historical Stock Transactions,历史库存交易控制,
Role Allowed to Create/Edit Back-dated Transactions,允许新建/修改最新记账日之前交易的角色,
No stock transactions can be created or modified before this date.,库存交易(物料移动)记账日期不得早于此日期,
Stock transactions that are older than the mentioned days cannot be modified.,早于此日期之前的库存交易(物料移动）不可修改,
"If mentioned, the system will allow only the users with this Role to create or modify any stock transaction earlier than the latest stock transaction for a specific item and warehouse. If set as blank, it allows all users to create/edit back-dated transactions.",如维护用户角色，则仅该角色的用户可以新建/修改记账日期早于最新日期的物料移动(物料与仓库），即事后补账，如角色字段留空，则有物料移动权限的用户均可事后补账,
Hide Images,隐藏图片,
Automatically Add Filtered Item To Cart,自动添加过滤出的物料到购物车,
Allow User to Edit Rate,允许用户修改单价,
Allow User to Edit Discount,允许用户修改折扣,
Transactions against the Company already exist! Chart of Accounts can only be imported for a Company with no transactions.,该公司已有业务交易，科目表导入仅限尚无业务交易的公司代码,
Awaiting Response,正在等待回复,
Permission Query,列表权限过滤,
Before Valiate,校验前,
Action If Same Rate is Not Maintained,不使用相同价格系统控制措施,
Configure the action to stop the transaction or just warn if the same rate is not maintained.,配置若交易中未使用相同价格时系统不允许交易保存还是只弹出警告,
Is Finished Item,是成品 ,
Is Scrap Item ,是废品,
Stock Value ({0}) and Account Balance ({1}) are out of sync for account {2} and it's linked warehouses as on {3}.,截止{3}仓库相关科目{2}对应的库存模块金额和会计账上的存货余额不一致,
Please create an adjustment Journal Entry for amount {0} on {1},请创建一笔记账日{1}金额为{0}的日记账凭证,
Row {}: Expense Head changed to {},第{}行：费用科目已变更为 {},
Required Qty as per BOM,BOM需求量,
Include Safety Stock in Required Qty Calculation,包含安全库存,
"If rate is zero them item will be treated as \Free Item\""""",如单价为0则会被标记为免费,
"Discounts to be applied in sequential ranges like buy 1 get 1, buy 2 get 2, buy 3 get 3 and so on",按适用数量范围计算折扣，如买1送1，买2送2，买3送3等,
Is Recursive,递归,
Rate of Stock UOM,单价(库存单位),
Fetch Timesheet,选工时单,
Get Timesheets,选工时单,
"Item Price appears multiple times based on Price List, Supplier/Customer, Currency, Item, Batch, UOM, Qty, and Dates.",物料价格在价格表，供应商/客户，币种，物料，批号，单位及有效日期字段组合中重复了,
Employee Self Service,员工自助服务,
Discount Date,折扣日,
Discounted Amount,折扣金额,
Unrealized Profit / Loss Account,未实现损益科目,
Return Against,源单,
Company Tax ID,公司纳税登记号,
Index,索引,
Base Amount,基准金额,
Billing Address Details,发票地址详情,
Company Billing Address,公司发票地址,
Company Shipping Address,公司收货地址,
Shipping Address Details,收货地址详情,
Supplier Address Details,供应商地址详情,
Supplier Contact,供应商联系人,
Putaway Rule,上架规则,
Is Scrap Item,是废品,
Is Virtual,虚拟,
Event Frequency,事件频率,
Apply To,适用于,
Based on Field,基于字段,
Delete Accounting and Stock Ledger Entries on deletion of Transaction,删除业务单据时同步删除关联的物料与会计凭证,
Via Landed Cost Voucher,关联到岸成本凭证,
Allow Zero Rate,允许0成本价,
Repost Item Valuation,物料成本价追溯调整,
Stock Reposting Settings,物料成本价追溯调整设置,
Quality Inspection Parameter,品管检验参数,
Bank Statement Import,银行对账单导入,
Default In-Transit Warehouse,默认在途仓,
Default Payment Discount Account,默认付款折扣科目,
Role Allowed to Over Bill,可超额开发票的角色,
Users with this role are allowed to over bill above the allowance percentage,此角色的用户可新建超出容差的发票,
Is Short Year,非整年,
Less than 12 months.,少于12个月,
Project Profitability,项目损益分析,
Delayed Tasks Summary,逾期任务汇总,
Delayed,已逾期,
On Track,正常,
Progress (%),进展(%),
The metrics for this report are calculated based on the Standard Working Hours. Please set {0} in {1}.,本报表统计数据基于标准上班时间，请在{1}中设置{0},
Send Leave Notification,发送休假通知,
Automatically Allocate Leaves Based On Leave Policy,自动基于休假政策分配休假,
Leave Policy Assignment,休假政策分配,
Bulk Leave Policy Assignment,批量分配休假政策,
Employees Working on a Holiday,员工假期加班,
Customer's Vendor,客户的供应商,
Exibition,展览,
Cold Calling,,
Mass Mailing,简讯,
Supplier Reference,供应商介绍,
Quailification,资格核实,
Webhook Trigger,网络挂接触发条件,
Row {0}: Both Debit and Credit values cannot be zero,第{0}行：借方与贷方不能同时为0,
Recalculate Incoming/Outgoing Rate,重新计算入/出库成本价,
Setting the account as a Company Account is necessary for Bank Reconciliation,银行对账功能仅限本公司银行户头,
Available Qty at Company,公司即时库存,
Sales Order Status,销售订单状态,
after_insert,新增,
on_update,变更,
on_submit,提交,
on_cancel,取消,
on_trash,删除,
on_update_after_submit,提交后变更,
on_change,字段值变更,
Request Structure,请求数据格式,
Default Email Template,默认邮件模板,
Payment Amount (Company Currency),付款金额(公司本币),
Console,控制台,
Commit,提交,
Basic Info,基本信息,
% Returned,已退货%,
"If not, you can Cancel / Submit this entry",请选择以下方式中的一种之后 ,
performing either one below:,再提交或取消此单据,
{0},,
The following values do not exist for {}: {},以下单据{}值不存在: {},
Accounting Dimension Filter,辅助核算过滤,
Allow Or Restrict Dimension,允许或限制辅助核算,
Restrict,限制,
Applicable On Account,科目,
