Send Leave Notification,发送休假通知,
Automatically Allocate Leaves Based On Leave Policy,自动基于休假政策分配休假,
Leave Policy Assignment,休假政策分配,
Bulk Leave Policy Assignment,批量分配休假政策,
Employees Working on a Holiday,员工假期加班,
Customer's Vendor,客户的供应商,
Exibition,展览,
Cold Calling,,
Mass Mailing,简讯,
Supplier Reference,供应商介绍,
Quailification,资格核实,
Webhook Trigger,网络挂接触发条件,
Row {0}: Both Debit and Credit values cannot be zero,第{0}行：借方与贷方不能同时为0,
Recalculate Incoming/Outgoing Rate,重新计算入/出库成本价,
Setting the account as a Company Account is necessary for Bank Reconciliation,银行对账功能仅限本公司银行户头,
Available Qty at Company,公司即时库存,
Sales Order Status,销售订单状态,
after_insert,新增,
on_update,变更,
on_submit,提交,
on_cancel,取消,
on_trash,删除,
on_update_after_submit,提交后变更,
on_change,字段值变更,
Request Structure,请求数据格式,
Default Email Template,默认邮件模板,
Payment Amount (Company Currency),付款金额(公司本币),
Console,控制台,
Commit,提交,
Basic Info,基本信息,
% Returned,已退货%,
"If not, you can Cancel / Submit this entry",请选择以下方式中的一种之后 ,
performing either one below:,再提交或取消此单据,
{0},,
The following values do not exist for {}: {},以下单据{}值不存在: {},
Accounting Dimension Filter,辅助核算过滤,
Allow Or Restrict Dimension,允许或限制辅助核算,
Restrict,限制,
Applicable On Account,科目,
Applicable Dimension,辅助核算值,
Note: On checking Is Mandatory the accounting dimension will become mandatory against that specific account for all accounting transactions,备注：如在科目清单中勾选必填，过账到该科目的所有业务都强制输入辅助核算,
{0} is mandatory for account {1},对于科目 {1} {0} 必填,
Invalid value {0} for {1} against account {2},对于科目{2} {1}值{0}无效,
Invoice Portion (%),发票占比(%),
Discount Settings,折扣设置,
Is Debit Note,是借项通知单,
No Matching Bank Transactions Found,无待核销银行交易流水数据,
Account Opening Balance,账户期初余额,
Bank Reconciliation Tool,银行对账工具,
Dependant SLE Voucher Detail No,关联凭证明细编号,
Show Net Values in Party Account,显示往来单位净值,
Shipment,运单,
Pickup from,提货开始日间,
Pickup Contact Person,提货联络人,
Parcels,包裹,
Shipment Parcel,运输包裹,
Shipment Delivery Note,出库单号,
Parcel Template,包裹模板,
Shipment details,运输详情,
Shipment Information,运输信息,
Pickup Date,提货日期,
Pickup to,提货截止时间,
Shipment Type,运输类型,
Pickup Type,提货类型,
Pickup,提货,
Self delivery,自运,
Incoterm,贸易条款,
Description of Content,内容说明,
Service Provider,服务商,
Shipment ID,运输ID,
Shipment Amount,运输货值,
Carrier,承运商,
Carrier Service,承运服务,
AWB Number,空运提单,
Tracking Status,追踪状态,
Manage,管理,
Delete Transactions,删除业务单据(交易),
Warehouse Type Name,仓库类型名称,
Stock Transactions Settings,库存交易设置,
Auto Insert Item Price If Missing,自动创建物料价格基础资料（仅针对新物料首次交易手工输入价格）,
Show Barcode Field in Stock Transactions,在库存交易记录中显示条形码字段,
Convert Item Description to Clean HTML in Transactions,将交易中的物料描述转换为纯HTML,
Role Allowed to Over Deliver/Receive,允许超额交货/收货的角色,
Users with this role are allowed to over deliver/receive against orders above the allowance percentage,此角色的用户可超订单数量容差出入库,
Serialised and Batch Setting,序列号和批号设置,
Have Default Naming Series for Batch ID?,默认由单据编号模板自动生成批号？,
Website Filters,网站过滤器,
Deleting UOM,删除计量单位,
Deleting UOM Conversion Factor,删除单位换算系数,
No New notifications,暂无新通知,
Looks like you haven’t received any notifications.,还没有收到任何通知哦~,
Strip EXIF tags from uploaded images,从上传的图片中删除EXIF标签,
Enable Auto-deletion of Prepared Reports,允许自动删除后台运行报表,
Prepared Report Expiry Period (Days),后台运行报表保留天数,
System will auto-delete Prepared Reports permanently after these many days since creation,系统在设置天数后自动删除后台运行报表,
"If you still want to proceed, please enable {0}.",请勾选{0}后继续,
Search Bar,搜索框,
Sidebar,侧边栏,
Bulk Actions,批量操作,
View Switcher,视图切换,
Show Users,显示用户,
Navigation Settings,导航设置,
Only for,仅限,
Card Break,卡片分隔,
Link Type,链接类型,
Onboard,初始化步骤,
Sets the current page as default for all users,设为所有用户默认工作区,
Transactions Settings,业务交易设置,
Tax Settings,税设置,
Create Ledger Entries for Change Amount,为找零生成日记账凭证,
"If enabled, ledger entries will be posted for change amount in POS transactions",如勾选，则为POS交易中的找零自动生成日记账凭证,
Role Allowed to Over Bill ,允许超发票容差创建发票的角色,
Period Closing Settings,期末结账设置,
Update Settings,更新设置,
Role Allowed to Override Stop Action,可忽略预算设置的停止控制的角色,
Bill for Rejected Quantity in Purchase Invoice,采购发票含拒收数量,
"If checked, Rejected Quantity will be included while making Purchase Invoice from Purchase Receipt.",如勾选，从采购入库创建采购发票时包含拒收数量,
Add Corrective Operation Cost in Finished Good Valuation,入库成品成本价含返工工序成本,
Make Serial No / Batch from Work Order,从生产订单生成序列号/批号,
System will automatically create the serial numbers / batch for the Finished Good on submission of work order,在生产订单提交时系统自动生成序列号/批号,
Clear Cache,清除缓存,
Show Language Picker,显示语言选择框,
Form Tour,表单向导,
Next Step Condition,进行下一步的条件,
Mark as Completed,标记为已完成,
Form Tour Step,表单向导步骤,
Left Center,左侧中间,
Left Bottom,左侧底部,
Top,顶,
Top Center,顶部中间,
Top Right,顶部右侧,
Right Center,右侧中间,
Right Bottom,右侧底部,
Bottom Center,底部中间,
Bottom Right,底部右侧,
Mid Center,正中,
{0} {1}: Account {2} is a Group Account and group accounts cannot be used in transactions,{0} {1}:  {2} 是组类型科目，不能用于业务交易中,
Considered In Paid Amount,含在付款金额中,
"If checked, the tax amount will be considered as already included in the Paid Amount in Payment Entry",如勾选，收付款凭证中付款金额就含税,
Minimum Net Rate,最低未税单价,
Maximum Net Rate,最高未税单价,
Bank Account Name,银行户头,
Advance Taxes and Charges,预付税费,
Scheduled Job Type,已排程后台任务,
Scheduled Job Log,后台任务运行日志,
Cron,自定义频率(Cron),
Transaction Deletion Record,业务交易删除记录,
Incorrect Balance Qty After Transaction,库存与会计总账差异,
Get Sub Assembly Items,计算子装配件需求,
Sub Assembly Items,子装配件,
Assembly Items,装配件,
Manufacturing Type,生产类型,
Material Requirement Planning,物料需求计划,
In House,自制,
Indent,上层需求,
Excluded DocTypes,不包括单据类型,
Page Title,页标题,
Team Members Subtitle,团队成员子标题,
Write Off Details,注销详情,
Loan Write Off,借款注销,
User Default,用户默认值,
Setting Key,默认链接字段,
Setting Value,默认值,
BOM Level,BOM层级,
Supplier Item Group,供应商物料组,
Employee Grievance,员工意见,
Employee Responsible,员工负责人,
Grievance Details,意见详情,
Grievance Against Party,意见对象类型,
Grievance Against,意见对象,
Grievance Type,意见类型,
Associated Document Type,源单据类型,
Associated Document,关联单据,
Investigation Details,调查详情,
Cause of Grievance,意见原因,
Employee Responsible,意见负责人,
Investigated,已调查,
Quality Inspection Settings,质检单设置,
Action If Quality Inspection Is Rejected,质检被拒的措施,
Incorrect Data Report,异常数据报表,
Incorrect Serial No Valuation,无成本价序列号,
Incorrect Balance Qty After Transaction,交易记账后结余数量不正确,
"Billed, Received & Returned",已开票，已收货，已退货,
Link Details,链接详情,
Is Query Report,是查询报表,
Serial No and Batch for Finished Good,成品序列号与批号,
Corrective Operation Cost,返工费用,
From Corrective Job Card,取自返工加工单,
Corrective Job Card,返工加工单,
Is Corrective Job Card,是返工加工单,
ERPNext Chinese,ERPNext本地化,
Min Pack Qty,最小包装量,
Item {0} Qty {1} changed to {2} due to min pack qty {3},基于物料{0}最小包装量{3}定义，系统自动将数量由{1}变更为{2},
HH:mm,时:分,
HH:mm:ss,时:分:秒,
Reference Exchange Rate,参考汇率,
Taxes and Charges Template,税/费模板,
Return Issued,被退货,
Incorrect Serial No Qty and Valuation,序列号数量与成本价错误报表,
Production Plan Sub-assembly Item,子装配件,
Serial Nos,序列号,
Get Finished Goods for Manufacture,获取待计划物料,
Sub Assembly Item Code,子装配件物料号,
Level (BOM),BOM层级,
Distribute Manually,手工分配,
Repair and Maintenance Account,维修科目,
Fixed Asset Defaults,固定资产默认值,
Enable Common Party Accounting,启用既是供应商又是客户合并记账功能,
Enable Discount Accounting,启用折扣科目单独记账功能,
"If enabled, additional ledger entries will be made for discounts in a separate Discount Account",如果勾选，生成的会计凭证中包含折扣科目,
Over Transfer Allowance,允许超量发料(％),
"The percentage you are allowed to transfer more against the quantity ordered. For example, if you have ordered 100 units, and your Allowance is 10%, then you are allowed transfer 110 units.",允许超订单需求量发料百分比。例如需求100个，最多允许超10％，则最多可发料110个,
Review Stock Settings,审核库存模块设置,
Setup a Warehouse,设置仓库,
Manage Stock Movements,管理物料移动,
Update Stock Opening Balance,更新初始库存,
Check Stock Projected Qty,查看预期可用库存,
let's create a opening stock entry,创建期初库存,
Create a Material Transfer Entry,创建物料调拨,
let's create your first warehouse,创建仓库,
Take a walk through Stock Settings,检查库存设置,
Is Corrective Operation,是返工工序,
Corrective Operation,返工工序,
Sub Operations,子工序,
Sub Operation,子工序,
Total Operation Time,总工序时间,
Time in mins.,分钟,
Operation Section,工序信息,
User Document Type,用户单据类型,
User Type Module,用户类型模块,
User Select Document Type,用户选择单据类型,
User Group Member,用户组成员,
User Group,用户组,
Workspace Chart,工作区图表,
Workspace Shortcut,工作区捷径,
Workspace Link,工作区链接,
DocType Layout,单据类型屏幕布局,
DocType Layout Field,单据类型屏幕布局字段,
Custom DocPerm,自定义单据权限,
Query Parameters,质检参数,
Quality Inspection Parameter Group,质检参数组,
Parameter Group,参数组,
Shipment Parcel Template,货运包裹模板,
Email Digest Recipient,电子邮件摘要收件人,
Table Fieldname,表字段名,
Parent DocType,父单据类型,
Transaction Deletion Record Item,业务交易删除记录明细,
Supplier Item,供应商物料,
Supplier Group Item,供应商组物料,
Customer Group Item,客户组物料,
Sub Operation ,子工序,
Sales Partner Item,业务伙伴明细,
Query Parameters,查询参数,
Production Plan Item Reference,合并物料销售订单明细,
Production Plan Sub Assembly Item,生产计划子装配件,
Dispatch Address Name,发货地址名称,
Dispatch Address,发货地址,
Is Process Loss,是制程损耗,
Process Loss Qty,制程损耗数量,
Returned Qty in Stock UOM,退货数量(库存单位),
Qty to Be Consumed,待耗用数量,
Available Qty For Consumption,可耗用数量,
Qty of Finished Goods Item should be greater than 0.,成品数量须大于0,
Discount Account,折扣科目,
Default Discount Account,默认折扣科目,
Additional Discount Account,额外折扣科目,
Supplier Primary Address,首选地址,
Supplier Primary Contact,首选联系人,
From Opportunity,商机,
Incoming Rate (Costing),成本价,
Advance Tax Account,预付税科目,
Allocated Amount (Company Currency),已分配金额(本币),
Integrations Settings,系统集成设置,
Consolidate Items,合并物料,
Completed Time,完成时间,
For Operation,工序,
Completed On,完成日期,
Customer Defaults,客户默认值,
Item Price Settings,物料价格设置,
Transaction Settings,业务交易设置,
Calculate Product Bundle Price based on Child Items' Rates,基于套件包含的物料价格计算套件价格,
Publish in Website,发布到网站,
Job Card Scrap Item,加工单损耗明细,
Website Item,网站物料,
Allowed Dimension,可使用的辅助核算,
Party Link,业务伙伴关联,
Primary Role,首选角色,
Secondary Role,次要角色,
Primary Party,首选业务伙伴代码,
Secondary Party,次要业务伙伴代码,
Make Material Request for Warehouse,仓库,
"To make material requests, 'Make Material Request for Warehouse' field is mandatory",计算原材料需求前请先输入仓库字段,
Plan to Request Qty,计划数量,
Qty As Per BOM,BOM需求数量,
From Delivery Date,交货日自,
To Delivery Date,交货日止,
Set Operating Cost Based On BOM Quantity,工费成本基于产出数量,
Scrap Item Code,报废物料编号,
Scrap Item Name,报废物料名称,
FG Qty from Transferred Raw Materials,成品数量(基于已发原材料),
Document Naming Rule,单据编号规则,
Document Naming Rule Condition,单据编号规则条件,
Total Billing Hours,总开票工时,
Qty to Build,待生产数量,
# Req'd Items,物料个数,
# In Stock,有库存物料个数,
Buildable Qty,可生产数量,
Build All?,物料齐套?,
Process Loss Report,制程损耗报表,
Loss Qty,损耗数量,
Loss Value,损耗金额,
FG Value,成品金额,
Raw Material Value,原材料金额,
Network Printer Settings,网络打印机设置,
Select Network Printer,选择网络打印机,
"Context variable: doc and frappe.session.user, function get_roles can be used","可使用doc(当前单据)，frappe.session.user(当前用户)变量,获取用户角色函数get_roles",
Condition for Default,设为默认格式的条件,
Smaller number higher priority,数字越小，优先级越高,
"All possible Workflow States and roles of the workflow. Docstatus Options: 0 is ""Saved"", 1 is ""Submitted"" and 2 is ""Cancelled""","工作流所有状态与角色，单据状态0 表示""已保存""，1表示""已提交""，2表示""已取消""",
Party Specific Item,客户/供应商可交易物料,
Restrict Items Based On,过滤字段,
Based On Value,字段值,
Allowed Items,可交易物料,
Domain (optional),服务器域名(可选),
Use different login,使用另一个账号,
Incoming (POP/IMAP) Settings,收邮件设置,
Document Linking,单据关联,
Outgoing (SMTP) Settings,发邮件设置,
Auto Reply,自动回复,
Service (optional),服务 (可选),
Use HTML,使用HTML,
Always use this email address as sender address,使用此邮箱作为发件人邮箱,
Always use this name as sender name,使用此用户名作为发件人,
Enabling auto reply on an incoming email account will send automated replies to all the synchronized emails. Do you wish to continue?,启用自动回复将会对所有同步过来的邮件生效，确认继续？,
Allow Continuous Material Consumption,启用工单耗用,
Allow material consumptions without immediately manufacturing finished goods against a Work Order,允许单独记录多次生产订单耗用后再进行生产订单入库,
Allow Excess Material Transfer,允许超需求量工单发料,
Allow transferring raw materials even after the Required Quantity is fulfilled,允许超工单需求数量发原材料,
Show Remarks,显示备注信息,
Ignore Empty Stock,不包括无库存物料,
Track Material Request,管理物料需求,
Create first Purchase Order,创建第一个采购订单,
"# Track Material Request


Also known as Purchase Request or an Indent, is a document identifying a requirement of a set of items (products or services) for various purposes like procurement, transfer, issue, or manufacturing. Once the Material Request is validated, a purchase manager can take the next actions for purchasing items like requesting RFQ from a supplier or directly placing an order with an identified Supplier.

","# 管理物料需求

物料需求又称采购需求，是因采购、调拨、生产等目的产生的对原材料的需求，物料需求被审批后，可以下推询价、报价或直接生成采购订单",
"# Create first Purchase Order

Purchase Order is at the heart of your buying transactions. In ERPNext, Purchase Order can can be created against a Purchase Material Request (indent) and Supplier Quotation as well.  Purchase Orders is also linked to Purchase Receipt and Purchase Invoices, allowing you to keep a birds-eye view on your purchase deals.

",采购订单是采购业务的核心，采购订单可由物料需求、供应商报价或销售订单下推，从采购订单可下推(关联)采购入库、采购发票、付款,
"# Buying Settings


Buying module's features are highly configurable as per your business needs. Buying Settings is the place where you can set your preferences for:

- Supplier naming and default values
- Billing and shipping preference in buying transactions


","# 采购设置

采购模块有很多可配置选项，比如

- 供应商编号规则及默认值
- 采购业务中的发票及出货",
'If source warehouse selected then system will create the material request with type Material Transfer from Source to Target warehouse. If not selected then will create the material request with type Purchase for the target warehouse.',如果指定转出仓且有相应数量，系统会创建自转出仓至收料仓调拨类型的物料需求，否则将针对收料仓创建采购类型的物料需求,
Work Order / Subcontract PO,生产订单 / 委外采购订单,
Create Job Card based on Batch Size,基于批量创建(拆分)加工单,
Production Plan Summary,生产计划汇总报表,
Work Order Tree,生产订单树,
"If enabled, users will be notified every time they login. If not enabled, users will only be notified once.",如勾选，用户每次登录时都弹框通知。否则只弹框通知一次。,
Go to Notification Settings List,转到通知设置列表,
Cost Per Unit,单位成本,
Base Cost Per Unit,基础单位成本,
Partly Paid,部分付款,
Partly Paid and Discounted,已贴现部分付款,
Client Code,客户端javasript脚本,
Query / Script,SQL查询 / Python脚本,
Row {0}: Expense Head changed to {1} as no Purchase Receipt is created against Item {2}.,第{0}行：因物料 {2} 未关联采购入库单，费用科目变更为了 {1},
Total Amount Due,总未付金额,
Update Counter,更新流水号当前值,
New Counter,新值,
Warning: Updating counter may lead to document name conflicts if not done properly,警告：若更新不当会导致新单据与现有单据重复，不能保存,
Update Counter Value for Prefix: {0},为前缀 {0} 更新流水号当前值,
Copy error to clipboard, 将出错日志复制到剪贴板,
Create a Sales Item,创建销售物料,
Module Profile Name,模块集合名称,
Configure Columns,列设置,
Column Width,列宽,
Reset to default,恢复默认设置,
Book Cost Center Wise Profit/Loss,损益按成本中心记账,
Cost of Poor Quality Report,制程不良成本报表,
Auto Write Off Amount,自动销账金额,
Loan Write Off will be automatically created on loan closure request if pending amount is below this limit,贷款关闭时如果剩余金额低于自动销账金额则自动注销,
Disbursement References,放款参考信息,
Upload Bank Statement,上传银行对账单,
Closing Balance as per Bank Statement,银行对账单余额,
Closing Balance as per ERP,ERP系统余额,
22210102 - 销项税额 @ 13.0 Rate,税率,
22210102 - 销项税额 @ 13.0 Amount,税额,
22210101 - 进项税额 @ 13.0 Rate,税率,
22210101 - 进项税额 @ 13.0 Amount,税额,
Automatically Fetch Payment Terms from Order,优先从从订单带出付款条款,
Deposit,存款,
Withdrawal,取款,
Reconcile the Bank Transaction,核销银行交易流水,
No Matching Vouchers Found,无匹配凭证,
Show Only Exact Amount,仅显示金额匹配的凭证,
Select Vouchers to Match,选择待匹配凭证,
Match Against Voucher,匹配凭证,
Create Voucher,新建凭证,
Update Bank Transaction,更新银行交易流水,
Grant Commission,付佣金,
Update Existing Price List Rate,更新物料价格基础数据,
Hide Descendants,隐藏下层节点,
Hide descendant records of <b>For Value</b>.,隐藏下层节点<b>值</b>,
IQC,来料检验,
IPQC,制程检验,
OQC,出货检验,
From Payment Date,开始付款日期,
To Payment Date,截止付款日期,
Invoice Limit,发票限额,
Payment Limit,付款限额,
Minimum Payment Amount,最小付款金额,
Maximum Payment Amount,最大付款金额,
This filter will be applied to Journal Entry.,过滤条件仅限日记账凭证,
Document Link,单据关联,
Document Links,单据关联,
Document Actions,单据操作,
Amount Eligible for Commission,佣金基数,
Quotation Number,报价单号,
Date format could not be determined from the values in this column. Defaulting to yyyy-mm-dd.,无法确认此字段日期格式，将自动转成标准的年-月-日格式,
Pallets,托盘,
Value of Goods,货值,
Goods,货物,
Add Template,新建模板,
Length (cm),长(公分),
Width (cm),宽(公分),
Height (cm),高(公分),
Weight (kg),重量(公斤),
Vihicle Maker,车辆品牌,
It can take upto few hours for accurate stock values to be visible after merging items.,合并后的物料库存数量更新可能需几个小时,
Pick Batch No,选批号,
Selected Qty,已选数量,
Enable Provisional Accounting For Non Stock Items,启用非库存物料临时科目,
Default Provisional Account,默认临时科目,
Open Sales Orders,未结销售订单,
Once the Work Order is Closed. It can't be resumed.,不能恢复已关闭生产订单,
Not allowed via controller permission check,自定义代码权限检查has_permission不通过,
Action / Route,操作 / 网址路径,
Is Rate Adjustment Entry (Debit Note),追加收款(借记单),
Issue a debit note with 0 qty against an existing Sales Invoice,基于已有销售发票开一张0数量发票,
E Commerce Settings,电商设置,
Filters and Categories,过滤和类别,
Enable Field Filters (Categories),启用字段过滤,
The field filters will also work as categories in the <b>Shop by Category</b> page.,字段过滤在<b>产品类别购物页面</b>也适用,
Enable Variant Selection,启用多规格筛选,
Follow these steps to create a landing page for your store,请遵照此文档说明创建购物首页,
Enable Wishlist,启用心愿清单,
Enable Reviews and Ratings,启用评论与评分,
Enable Recommendations,启用推荐,
Item Search Settings,物料搜索设置,
Show Categories in Search Autocomplete,搜索框自动推荐信息中含产品类别,
Guest Display Settings,访客显示设置,
Redirect on Action,操作后跳转,
Add-ons,附加功能,
Show Price in Quotation,在报价单中显示价格,
Send To All Assignees,发送给所有待办执行人,
Receiver By Document Field,收件人(单据字段),
Receiver By Role,收件人(用户角色),
You cannot change the rate if BOM is mentioned against any Item.,有BOM的物料价格不可手工设置,
Inter Company Purchase Invoice,关联公司采购发票,
Unreconciled Entries,未核销单据,
"If you need to reconcile particular transactions against each other, then please select accordingly. If not, all the transactions will be allocated in FIFO order.",可以手工勾选匹配，否则按时间先后自动匹配,
Allocated Entries,已核销单据,
'This is a Template BOM and will be used to make the work order for {0} of the item {1}',此模板BOM可被基于模板物料的多规格物料直接引(使)用,
Cancel All Documents,取消所有单据,
Cancelling documents,取消单据,
% Picked,已拣货%,
Qty To Produce,待生产数量,
Selected Qty,已选数量,
End Transit,在途入库,
First Day of the Week,一周开始日,
Quality Inspection(s),质检单,
Select Items for Quality Inspection,选择待检验物料,
Sales Order Packed Item,销售订单套件明细,
Debit in Account Currency,借方(科目币别),
Credit in Account Currency,贷方(科目币别),
Picked Qty (in Stock UOM),拣货数量(库存单位),
Apply Tax Withholding Amount ,含代扣税款,
Reversal Of,被冲销凭证,
Provisional Expense Account,过渡费用科目,
{0} viewed,{0} 查看了,
Time Taken to Deliver,交货耗时,
Reference number of the invoice from the previous system,旧系统发票号,
Do Not Explode,不展开,
New Version,新版本,
Internal Sale or Delivery Reference missing.,须填写关联公司销售或出货参考编号,
Please create purchase from internal sale or delivery document itself,请自关联方内部销售或出货单创建采购订单,
Internal Sales Reference Missing,关联方内部销售编号必填,
BOM Level,BOM层级,
Subcontract Order Summary,委外采购订单执行追踪表,
Bulk Transaction,批量操作,
Telephony,电话集成,
Payment Gateways,支付网关,
Workspace Manager,工作区管理员,
Please clear the,请清空,
Payment Schedule Table,付款计划明细表,
selected Payment Terms Template,付款条款模板字段,
Translate Link Fields,翻译链接字段,
Make Attachments Public by Default,上传文件默认设为公开,
Enabling this will allow creation of multi-currency invoices against single party account in company currency,如果勾选，基础数据中定义本币交易的客户或供应商其发票可使用外币,
"Can't change the valuation method, as there are transactions against some items which do not have its own valuation method",有些物料未在物料基础数据中维护成本计算方法且已关联物料凭证与会计凭证，考虑资料一致性此处成本计算方法不能被修改,
Party Account {0} currency ({1}) and document currency ({2}) should be same,往来单位基础数据中定义的结算币种需与业务交易币种相同,
Show GL Balance,显示总帐余额,
GL Balance,总帐余额,
Total Amount Due,总未付金额,
API Key cannot be regenerated,无法重新生成API密钥,
Prospect,意向客户,
Toggle Theme,切换主题,
Log out,退出系统,
Manage Subscriptions,管理订阅,
Frappe Support,Frappe支持,
Create Workspace,新建工作区,
Your Shortcuts,快速访问,
Sales Pipeline Analytics,销售渠道分析,
Opportunity Summary by Sales Stage,商机汇总(按销售阶段),
Cost Center Allocation,成本中心分摊比例模板,
Cost Center Allocation Percentages,成本中心分摊百分比,
Asset Capitalization,资产与存货互转,
In Location,在册,
Disposed,已处置,
--Select a group--,选择分组方式,
Stock Movement,物料移动,
Payment Terms Status for Sales Order,销售订单分期付款追踪表,
Packages,包,
Package,包,
Package Import,包导入,
System Logs,系统日志,
Scheduled Jobs Logs,后台任务日志,
Error Logs,错误日志,
Communication Logs,沟通日志,
Cost Centers for Budgeting and Analysis,成本中心预算与分析,
Updating Opening Balances,更新期初,
Tax Detail,税费明细,
Work Order Consumed Materials,生产订单已耗用物料,
Settings & Configurations,设置,
Preview of generated names,自动生成的单据编号预览,
Generate 3 preview of names generate by any valid series.,生成3个单据自动编号预览,
Add this Series,添加单据编号模板,
Try a naming Series,单据编号模板预览,
"## Products and Services

Depending on the nature of your business, you might be selling products or services to your clients or even both. 
ERPNext is optimized for itemized management of your sales and purchase.

The **Item Master**  is where you can add all your sales items. If you are in services, you can create an Item for each service that you offer. If you run a manufacturing business, the same master is used for keeping a record of raw materials, sub-assemblies etc.

Completing the Item Master is very essential for the successful implementation of ERPNext. We have a brief video introducing the item master for you, you can watch it in the next step.","## 产品与服务

你可能出售产品或服务，或者同时出售产品和服务给客户，产品和服务在本系统中都被定义为物料基础数据,被销售、采购、库存等业务流程使用

正确完整地维护物料基础数据对于系统实施到关重要。",
"## Who is a Customer?

A customer, who is sometimes known as a client, buyer, or purchaser is the one who receives goods, services, products, or ideas, from a seller for a monetary consideration.

Every customer needs to be assigned a unique id. Customer name itself can be the id or you can set a naming series for ids to be generated in Selling Settings.

Just like the supplier, let's quickly create a customer.","## 谁是客户

客户是购买产品、服务的组织

每个客户须有(唯一识别)编号，可在销售(模块)设置中选择客户编号生成方式：客户名或自动流水码",
DocTypes can not be modified, please use {0} instead,
This site is running in developer mode. Any change made here will be updated in code.,本站点已设置开发者模式参数，单据修改会同步到代码中,
"If you just want to customize for your site, use {0} instead.",如果只是定制，请通过{0}修改,
Restore Asset,恢复资产,
Repair Asset,修理资产,
Scrap Asset,报废资产,
Adjust Asset Value,调整资产价值,
Create Depreciation Entry,创建折旧分录,
Get Supplier Group Details,获取供应商组信息,
Setup failed,始始化失败,
Could not start up: Error in setup,初始化过程有错误,
Module Profile,模块集合,
Warehouse Settings,仓库信息,
Available Qty at Target Warehouse,仓库可用数量,
Finished Good Item Qty,成品物料数量,
Finished Good Item Quantity,成品物料数量,
Finished Good Item,成品物料编号,
Create Grouped Asset,创建组资产(多个数量一个资产号),
Asset Quantity,资产数量,
Shipping Address Template,出货地址模板,
Has Item Scanned,已扫条码,
Voucher Name,凭证编号,
Tax Withheld Vouchers,代缴税款凭证,
Only If Creator,限单据创建者,
Page Number,页码,
Top Left,顶部左侧,
Bottom Left,底部左侧,
Margin Top,顶边距,
Margin Bottom,底边距,
Margin Left,左边距,
Margin Right,右边距,
Internal Customer,内部客户,
Contact & Address,地址与联系人,
Receivable Accounts,往来单位科目,
Is System Generated,由系统生成,
Module (for export),模块(用于导出),
Reset Password Link Expiry Duration,重置密码间隔,
Session Expiry (idle timeout),会话超时(无操作超时),
Document Share Key Expiry (in Days),单据共享超时(天),
Number of days after which the document Web View link shared on email will be expired,透过邮件共享的登录链接多久后过期,
Disable Username/Password Login,禁止用户密码登录,
Make sure to configure a Social Login Key before disabling to prevent lockout,请确保先配置好社交登录码以防登出后被锁,
Encrypt Backups,备份数据加密,
Allow Older Web View Links (Insecure),允许通过登录链接(不安全),
System Updates,系统更新,
Disable System Update Notification,禁止系统更新通知,
Disable Change Log Notification,禁止系统更新日志通知,
On Payment Authorization,付款授权,
Workstation Type,工站类型,
Subcontracting Order,委外订单,
Subcontracting Receipt,委外入库,
Recalculate Rate,重新计算成本价,
Subcontracting Purchase Order,委外采购,
Distribute Additional Costs Based On,额外费用分摊方式,
Distribute Additional Costs Based On ,额外费用分摊方式,
Raw Material Cost Per Qty,每单位原材料成本,
Service Cost Per Qty,每单位加工费,
Additional Cost Per Qty,每单位其它成本,
Warehouse Details,仓库信息,
Service Items,委外加工费明细,
Subcontracting Order Item,委外订单明细,
Subcontracting Order Service Item,委外订单加工费明细,
Subcontracting Order Supplied Item,委外订单原材料明细,
Return Against Subcontracting Receipt,源委外入库,
Subcontracting Receipt Item,委外入库明细,
Subcontracting Receipt Supplied Item,委外入库原材料明细,
Consolidate Sub Assembly Items,合并子装配件,
Sales Order Reference,销售订单号,
Item Reference,物料编号,
Constraints,约束条件,
Visibility,是否显示,
List / Search Settings,列表 / 搜索设置,
Virtual,虚拟,
Is Calendar and Gantt,有日历与甘特图视图,
Enables Calendar and Gantt views.,从列表界面可切换到日历和甘特图,
Show Title in Link Fields,在链接字段中以标题字段值显示,
Force Re-route to Default View,强制显示默认视图(不返回上次视图),
Naming Rule,编号规则,
Set by user,用户输入,
Autoincrement,自增,
By fieldname,字段,
"By ""Naming Series"" field",单据编号模板,
Expression,公式,
Expression (old style),公式(旧方法),
By script,脚本代码,
Default View,默认视图,
Website Search Field,网站搜索字段,
Display Depends On (JS),显示先决条件(JS),
Collapsible Depends On (JS),可折叠先决条件(JS),
Mandatory Depends On (JS),必填先决条件(JS),
Read Only Depends On (JS),只读先决条件(JS),
Max Height,最大高度,
DocType State,单据类型状态,
Buying & Selling Settings,采购与销售设置,
Price List Defaults,价格表默认值,
Stock Validations,库存防呆校验,
Serial & Batch Item,序列号与批号,
Serial & Batch Item Settings,序列号与批号设置,
Stock Planning,库存计划,
Stock Closing,库存关帐,
Supplier and Price Defaults,供应商与价格默认值,
Subcontracting Settings,委外设置,
Enable Discount Accounting for Selling,启用折扣会计,
Sales Update Frequency in Company and Project,按公司与项目销售统计数据更新频率,
Invoice and Billing,发票与帐单,
Invoicing Features,发票功能,
Invoice Cancellation,发票取消,
Enabling ensure each Sales Invoice has a unique value in Supplier Invoice No. field,强制校验供应商发票号并确保唯一,
Report Setting,报表设置,
